yt_id,genre,maingenre,artist_name,track_name,track_pop,viewCount,track_isrc,bpm,dance,timbre,instr,voice,yt_link,pl_id,emb_path,emb_path_2,feat_path
A5wo333toos,uk funky,garage,Meleka,Miss Me,25,11685,GBF9T1000001,126.905395508,1.76875495911,0.884385228157,0.113261081278,0.515665888786,https://www.youtube.com/watch?v=A5wo333toos,spotify:playlist:4lK54lu5nxD3iMlCXMIQwx,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/A5wo333toos.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/A5wo333toos.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/A5wo333toos.json
U4zHj5olY6g,uk funky,garage,"Footsteps,Big Zeeks",Bad Breed (Afro/Caro) [feat. Big Zeeks],27,8369,GBYCZ2000044,135.691436768,1.30385363102,0.988029837608,0.481487244368,0.989327251911,https://www.youtube.com/watch?v=U4zHj5olY6g,spotify:playlist:4lK54lu5nxD3iMlCXMIQwx,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/U4zHj5olY6g.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/U4zHj5olY6g.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/U4zHj5olY6g.json
gCFXhARmDRE,uk funky,garage,"Maxwell D,Ruwanga,Zoh",Drop N Get Low (feat. Zoh),22,101160,US3DF1722398,106.958389282,1.15042054653,0.973474860191,0.0457325726748,0.656661629677,https://www.youtube.com/watch?v=gCFXhARmDRE,spotify:playlist:4lK54lu5nxD3iMlCXMIQwx,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/gCFXhARmDRE.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/gCFXhARmDRE.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/gCFXhARmDRE.json
w3-sp0K5rk0,uk funky,garage,"Geeneus,Katy B",As I (feat. Katy B),28,27607,GBQGW0800156,127.033676147,1.68086397648,0.100170850754,0.506767690182,0.947753727436,https://www.youtube.com/watch?v=w3-sp0K5rk0,spotify:playlist:4lK54lu5nxD3iMlCXMIQwx,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/w3-sp0K5rk0.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/w3-sp0K5rk0.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/w3-sp0K5rk0.json
lai0ht8g6Qk,uk garage,garage,"Colour Girl,Y Tribe",Joyrider - Y Tribe's Underground Remix,38,44453,GBTBC0900008,130.769683838,1.59354567528,0.821709692478,0.0893294736743,0.878558516502,https://www.youtube.com/watch?v=lai0ht8g6Qk,spotify:playlist:62PxpGVt45pYZ8O66VVZWP,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/lai0ht8g6Qk.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/lai0ht8g6Qk.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/lai0ht8g6Qk.json
Lvtjm0gmcrc,uk garage,garage,"M-Dubs,Lady Saw,Sunship",Bump 'N' Grind - Sunship Remix,36,22668,GBAWV0002247,132.065170288,1.59092235565,0.852627277374,0.0280478969216,0.769765555859,https://www.youtube.com/watch?v=Lvtjm0gmcrc,spotify:playlist:62PxpGVt45pYZ8O66VVZWP,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/Lvtjm0gmcrc.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/Lvtjm0gmcrc.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/Lvtjm0gmcrc.json
v2QItO8jVTo,uk garage,garage,Lickrish Music,Over With You (Lickrish Mix),24,44825,GBNCW0600024,132.936553955,1.38745284081,7.99813847152e-07,0.275667488575,0.545105576515,https://www.youtube.com/watch?v=v2QItO8jVTo,spotify:playlist:62PxpGVt45pYZ8O66VVZWP,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/v2QItO8jVTo.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/v2QItO8jVTo.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/v2QItO8jVTo.json
DYqbtN1atXk,uk garage,garage,Box Clever,Talk To Me,15,33805,GBPAB0600300,130.022583008,1.8061426878,0.572540581226,0.200033709407,0.897956728935,https://www.youtube.com/watch?v=DYqbtN1atXk,spotify:playlist:62PxpGVt45pYZ8O66VVZWP,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/DYqbtN1atXk.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/DYqbtN1atXk.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/DYqbtN1atXk.json
80ORhp05Iig,acidcore,hardcore,Sköne,"Fin de ce qui est relatif à la nature, au temps, à la conscience et aux perspectives (2h44)",32,46657,QZES92113476,172.264816284,1.01000106335,0.988422930241,0.993711292744,0.968026816845,https://www.youtube.com/watch?v=80ORhp05Iig,spotify:playlist:23TcHEHll7Ds78hkaiohPx,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/80ORhp05Iig.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/80ORhp05Iig.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/80ORhp05Iig.json
ebatwj-QZL8,acidcore,hardcore,Pitch Mad Attak,Ball of Satan,28,16840,FR9W11822238,95.0023040771,1.13659369946,0.996894359589,0.00624252529815,0.447338581085,https://www.youtube.com/watch?v=ebatwj-QZL8,spotify:playlist:23TcHEHll7Ds78hkaiohPx,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/ebatwj-QZL8.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/ebatwj-QZL8.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/ebatwj-QZL8.json
paBiUYa9h5s,acidcore,hardcore,"Von Bikräv,Evil Grimace",Paris,24,38509,GBKQU1876298,144.788009644,1.06446623802,0.982794225216,0.00103419693187,0.79882478714,https://www.youtube.com/watch?v=paBiUYa9h5s,spotify:playlist:23TcHEHll7Ds78hkaiohPx,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/paBiUYa9h5s.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/paBiUYa9h5s.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/paBiUYa9h5s.json
NRE2xz_CHcI,acidcore,hardcore,Acid Division,Eutopia,17,11437,QM8DG1811059,162.101196289,0.898871600628,0.987809956074,0.867031931877,0.919315338135,https://www.youtube.com/watch?v=NRE2xz_CHcI,spotify:playlist:23TcHEHll7Ds78hkaiohPx,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/NRE2xz_CHcI.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/NRE2xz_CHcI.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/NRE2xz_CHcI.json
vf4Ui0ypJqY,acidcore,hardcore,"Mr.Gasmask,Freak Factory",Chiaroscuro - Freak Factory Remix,13,6042,FR2W01900016,154.917510986,1.23225140572,0.967078268528,0.00311355642043,0.551474988461,https://www.youtube.com/watch?v=vf4Ui0ypJqY,spotify:playlist:23TcHEHll7Ds78hkaiohPx,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/vf4Ui0ypJqY.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/vf4Ui0ypJqY.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/vf4Ui0ypJqY.json
wdTA6Jamg6k,breakcore,hardcore,Duran Duran Duran,Bass Racist,9,31839,USGGP1002302,144.43107605,1.50065743923,0.864107489586,0.938683509827,0.586100935936,https://www.youtube.com/watch?v=wdTA6Jamg6k,spotify:playlist:3OBvO6hmsS5BsYbciDddW7,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/wdTA6Jamg6k.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/wdTA6Jamg6k.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/wdTA6Jamg6k.json
u5GhombYdFA,breakcore,hardcore,"Capslock,Chemical Noise,Prada",Doce Bala,30,15726,CH7812048777,141.959503174,1.04538238049,0.988548576832,0.279053688049,0.748436331749,https://www.youtube.com/watch?v=u5GhombYdFA,spotify:playlist:3OBvO6hmsS5BsYbciDddW7,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/u5GhombYdFA.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/u5GhombYdFA.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/u5GhombYdFA.json
i9HdGqR2lMU,breakcore,hardcore,Alec Empire,Addicted to You,19,77680,GBBXA0100738,118.980163574,1.07931828499,0.995135545731,0.29442948103,0.469277203083,https://www.youtube.com/watch?v=i9HdGqR2lMU,spotify:playlist:3OBvO6hmsS5BsYbciDddW7,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/i9HdGqR2lMU.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/i9HdGqR2lMU.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/i9HdGqR2lMU.json
qQ7-JeIVqu4,breakcore,hardcore,Belladonnakillz,Tribute 2 Drugz,18,60645,CAAD20610109,92.5235366821,1.25159466267,0.852028131485,0.992102026939,0.228903621435,https://www.youtube.com/watch?v=qQ7-JeIVqu4,spotify:playlist:3OBvO6hmsS5BsYbciDddW7,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/qQ7-JeIVqu4.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/qQ7-JeIVqu4.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/qQ7-JeIVqu4.json
piiGyn4dn7s,breakcore,hardcore,Emotional Joystick,Eight,10,12699,USPHE0100013,92.4273757935,1.12392127514,0.816201388836,0.375647634268,0.923618197441,https://www.youtube.com/watch?v=piiGyn4dn7s,spotify:playlist:3OBvO6hmsS5BsYbciDddW7,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/piiGyn4dn7s.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/piiGyn4dn7s.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/piiGyn4dn7s.json
BsdzYKmkb0M,digital hardcore,hardcore,"Hanin Elias,Electrosexual",Hold Me (feat. Electrosexual),9,6955,TCACZ1725250,119.896659851,1.01841747761,0.999661624432,0.306590586901,0.813535511494,https://www.youtube.com/watch?v=BsdzYKmkb0M,spotify:playlist:2fqbzU1sBBZ3gW61Q7qYhp,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/BsdzYKmkb0M.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/BsdzYKmkb0M.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/BsdzYKmkb0M.json
InDMnUUsmYk,digital hardcore,hardcore,"Angelspit,KMFDM",Kill Kitty - Kmfdm Remix,37,17886,VUA000900010,172.265258789,1.19098806381,0.982895731926,0.0296324752271,0.432929158211,https://www.youtube.com/watch?v=InDMnUUsmYk,spotify:playlist:2fqbzU1sBBZ3gW61Q7qYhp,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/InDMnUUsmYk.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/InDMnUUsmYk.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/InDMnUUsmYk.json
U0u-OB7ztMg,digital hardcore,hardcore,Atari Teenage Riot,Start The Riot!,29,110175,GBBXA9500019,102.697273254,0.938997268677,0.999011218548,0.0154383303598,0.301315426826,https://www.youtube.com/watch?v=U0u-OB7ztMg,spotify:playlist:2fqbzU1sBBZ3gW61Q7qYhp,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/U0u-OB7ztMg.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/U0u-OB7ztMg.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/U0u-OB7ztMg.json
U9kqOhi1OjM,digital hardcore,hardcore,Nic Endo,Man-Eater,12,56583,GBCAC0100149,151.479400635,1.56698739529,7.99813847152e-07,0.953072667122,0.545105576515,https://www.youtube.com/watch?v=U9kqOhi1OjM,spotify:playlist:2fqbzU1sBBZ3gW61Q7qYhp,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/U9kqOhi1OjM.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/U9kqOhi1OjM.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/U9kqOhi1OjM.json
_4fz2Kgb9lc,digital hardcore,hardcore,"Cobra Killer,Jon Spencer",Good-Time Girl,10,78601,DEH210906604,161.812423706,1.41158151627,0.983707726002,0.055437553674,0.723761975765,https://www.youtube.com/watch?v=_4fz2Kgb9lc,spotify:playlist:2fqbzU1sBBZ3gW61Q7qYhp,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/_4fz2Kgb9lc.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/_4fz2Kgb9lc.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/_4fz2Kgb9lc.json
40MShMGFv6Q,doomcore,hardcore,"AK-Industry,Â",Resurgence,9,6230,GB8KE1858828,129.073974609,1.11158430576,0.990712881088,0.314833909273,0.119018733501,https://www.youtube.com/watch?v=40MShMGFv6Q,spotify:playlist:3OFavLb9tW7gAThaWdthHx,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/40MShMGFv6Q.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/40MShMGFv6Q.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/40MShMGFv6Q.json
h5PMLMgj_gA,doomcore,hardcore,Enzyme X,Rauwkost,11,38805,NLHY50900248,155.195144653,0.95462667942,0.954595565796,0.413474738598,0.469975560904,https://www.youtube.com/watch?v=h5PMLMgj_gA,spotify:playlist:3OFavLb9tW7gAThaWdthHx,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/h5PMLMgj_gA.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/h5PMLMgj_gA.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/h5PMLMgj_gA.json
-BAkOyU-mpU,doomcore,hardcore,Armageddon Project,Beat Conductor,11,69475,USZUT0900012,150.110687256,1.12114357948,7.99813847152e-07,0.0124632073566,0.129230499268,https://www.youtube.com/watch?v=-BAkOyU-mpU,spotify:playlist:3OFavLb9tW7gAThaWdthHx,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/-BAkOyU-mpU.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/-BAkOyU-mpU.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/-BAkOyU-mpU.json
m0AS_mehpII,frenchcore,hardcore,"Nosferatu,Hellsystem",Adrenalin Pumping,39,25019,NLQS92100057,94.9141616821,1.04442501068,0.761837124825,0.00983822438866,0.763131201267,https://www.youtube.com/watch?v=m0AS_mehpII,spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/m0AS_mehpII.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/m0AS_mehpII.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/m0AS_mehpII.json
R9PcPXVbqeU,frenchcore,hardcore,"Andy the Core,Republic",Takin' Over,37,102348,NLFL72000313,94.9505462646,1.0300744772,0.925031065941,0.0100165409967,0.5,https://www.youtube.com/watch?v=R9PcPXVbqeU,spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/R9PcPXVbqeU.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/R9PcPXVbqeU.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/R9PcPXVbqeU.json
GFP8UG2qiJQ,frenchcore,hardcore,"Andy the Core,Nightshift",Moshpit,36,17320,NLFL72000198,102.498199463,0.965415716171,0.996103346348,0.0431335531175,0.715147078037,https://www.youtube.com/watch?v=GFP8UG2qiJQ,spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/GFP8UG2qiJQ.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/GFP8UG2qiJQ.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/GFP8UG2qiJQ.json
RtwHyVzr01c,frenchcore,hardcore,"JKLL,Radium",Come Again,31,72862,NLD231904091,102.768661499,0.912904858589,0.771726250648,0.0468480326235,0.668658196926,https://www.youtube.com/watch?v=RtwHyVzr01c,spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/RtwHyVzr01c.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/RtwHyVzr01c.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/RtwHyVzr01c.json
nsiBuTsrvFQ,happy hardcore,hardcore,Al Storm,Trick Or Treat - Original Mix,35,27315,GBKQU1578600,172.265365601,1.14691281319,0.263063937426,0.00214737118222,0.371064573526,https://www.youtube.com/watch?v=nsiBuTsrvFQ,spotify:playlist:17TwTPITOWP0Ep9joASCrm,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/nsiBuTsrvFQ.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/nsiBuTsrvFQ.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/nsiBuTsrvFQ.json
PPWKvHjEkck,happy hardcore,hardcore,The Stunned Guys,Beats time,30,73066,ITD130200004,92.7489089966,1.11580860615,0.947872757912,0.116365611553,0.18957464397,https://www.youtube.com/watch?v=PPWKvHjEkck,spotify:playlist:17TwTPITOWP0Ep9joASCrm,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/PPWKvHjEkck.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/PPWKvHjEkck.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/PPWKvHjEkck.json
jlGoWxl1pRQ,happy hardcore,hardcore,"Dougal,Gammer",Lifting Me Higher - Back to 97 Mix,30,4169,GBDLM1190148,113.036720276,1.35387885571,0.753200054169,0.00738363899291,0.966176509857,https://www.youtube.com/watch?v=jlGoWxl1pRQ,spotify:playlist:17TwTPITOWP0Ep9joASCrm,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/jlGoWxl1pRQ.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/jlGoWxl1pRQ.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/jlGoWxl1pRQ.json
FtCpDVgZktI,happy hardcore,hardcore,Noize Suppressor,Appetite for Destruction,26,14021,QMSVP1600012,172.265914917,0.915047645569,0.98740196228,0.00390087161213,0.480924516916,https://www.youtube.com/watch?v=FtCpDVgZktI,spotify:playlist:17TwTPITOWP0Ep9joASCrm,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/FtCpDVgZktI.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/FtCpDVgZktI.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/FtCpDVgZktI.json
PtZn3us6qKU,happy hardcore,hardcore,El Bruto,Hypnotizing,12,4775,NLS240601188,114.069801331,1.21647918224,0.476251602173,0.00662400992587,0.956015646458,https://www.youtube.com/watch?v=PtZn3us6qKU,spotify:playlist:17TwTPITOWP0Ep9joASCrm,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/PtZn3us6qKU.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/PtZn3us6qKU.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/PtZn3us6qKU.json
zH5_hk-gTvo,industrial hardcore,hardcore,Drokz,I'm Coming To Take Out All Of Y'all,28,23348,NLFL72100286,109.765403748,0.926685035229,0.999000310898,0.00756066851318,0.779963135719,https://www.youtube.com/watch?v=zH5_hk-gTvo,spotify:playlist:4SuEoxbyTWZvBG1cmnp2mq,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/zH5_hk-gTvo.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/zH5_hk-gTvo.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/zH5_hk-gTvo.json
To8hVhN3ayk,industrial hardcore,hardcore,Dione,Pain Til I Die - Remastered,19,9698,NLS161600293,162.184997559,0.987885951996,0.998660981655,0.105007573962,0.53578132391,https://www.youtube.com/watch?v=To8hVhN3ayk,spotify:playlist:4SuEoxbyTWZvBG1cmnp2mq,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/To8hVhN3ayk.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/To8hVhN3ayk.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/To8hVhN3ayk.json
DWrt7v64EMY,industrial hardcore,hardcore,"The DJ Producer,Hellfish,Dolphin",Tribe Of XTRM,16,28803,NLCK41043951,104.69733429,1.03153002262,0.999269783497,0.00790632329881,0.740254461765,https://www.youtube.com/watch?v=DWrt7v64EMY,spotify:playlist:4SuEoxbyTWZvBG1cmnp2mq,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/DWrt7v64EMY.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/DWrt7v64EMY.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/DWrt7v64EMY.json
D0nCs_BHQLw,industrial hardcore,hardcore,Lowroller,Savage Station [Mix Cut] - Original Mix,14,23393,NLS241401836,172.265182495,1.06059992313,0.999882280827,0.00741766951978,0.667307853699,https://www.youtube.com/watch?v=D0nCs_BHQLw,spotify:playlist:4SuEoxbyTWZvBG1cmnp2mq,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/D0nCs_BHQLw.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/D0nCs_BHQLw.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/D0nCs_BHQLw.json
ETwYph7ZCFg,industrial hardcore,hardcore,Igneon System,Beatdown [Mixed],12,8121,NLS241900376,99.7790679932,0.990890920162,0.99796462059,0.000589506991673,0.898339629173,https://www.youtube.com/watch?v=ETwYph7ZCFg,spotify:playlist:4SuEoxbyTWZvBG1cmnp2mq,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/ETwYph7ZCFg.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/ETwYph7ZCFg.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/ETwYph7ZCFg.json
fCLmebJX8-8,j-core,hardcore,JAKAZiD,Make Me Burn,33,82572,TCADW1836704,140.016677856,1.35790765285,0.986532628536,0.136070281267,0.602085709572,https://www.youtube.com/watch?v=fCLmebJX8-8,spotify:playlist:6EyM9BeEm0vZvSkQyGaLkN,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/fCLmebJX8-8.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/fCLmebJX8-8.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/fCLmebJX8-8.json
OWg_on1unBc,j-core,hardcore,M1DY,37 Dicks - Original Mix,29,14495,GBKQU1615837,99.8905487061,0.935482978821,0.998971581459,0.00823465920985,0.887782692909,https://www.youtube.com/watch?v=OWg_on1unBc,spotify:playlist:6EyM9BeEm0vZvSkQyGaLkN,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/OWg_on1unBc.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/OWg_on1unBc.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/OWg_on1unBc.json
YZEjMUJ4sIw,j-core,hardcore,Dj Technorch,Church of HAL,26,4429,TCJPJ1937045,139.872131348,1.13127076626,0.974361181259,0.0131236901507,0.490409225225,https://www.youtube.com/watch?v=YZEjMUJ4sIw,spotify:playlist:6EyM9BeEm0vZvSkQyGaLkN,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/YZEjMUJ4sIw.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/YZEjMUJ4sIw.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/YZEjMUJ4sIw.json
etj1iHD2LXM,j-core,hardcore,Noizenecio,Machinery of Avoid,21,13026,JPP561100991,178.206130981,0.989269316196,0.997101843357,0.0162960086018,0.591050982475,https://www.youtube.com/watch?v=etj1iHD2LXM,spotify:playlist:6EyM9BeEm0vZvSkQyGaLkN,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/etj1iHD2LXM.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/etj1iHD2LXM.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/etj1iHD2LXM.json
erJo304nrTw,j-core,hardcore,Betwixt & Between,12 little fragments of silence,13,5279,JPP561100091,109.960647583,1.24883151054,0.995611846447,0.102186650038,0.879982829094,https://www.youtube.com/watch?v=erJo304nrTw,spotify:playlist:6EyM9BeEm0vZvSkQyGaLkN,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/erJo304nrTw.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/erJo304nrTw.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/erJo304nrTw.json
nFvN59DXAAw,speedcore,hardcore,"Goetia,Sandy Warez",Incipit,25,12765,BEFWX1806101,104.744628906,0.887678146362,0.998009741306,0.0399442911148,0.339619457722,https://www.youtube.com/watch?v=nFvN59DXAAw,spotify:playlist:0PScKDOlpRri7jiwVxB1qQ,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/nFvN59DXAAw.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/nFvN59DXAAw.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/nFvN59DXAAw.json
KPesaAopabg,speedcore,hardcore,Unexist,Kings Never Die - Radio Edit,33,6402,NLFL71600279,90.0374450684,0.945771992207,0.942432105541,0.00416400097311,0.686820805073,https://www.youtube.com/watch?v=KPesaAopabg,spotify:playlist:0PScKDOlpRri7jiwVxB1qQ,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/KPesaAopabg.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/KPesaAopabg.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/KPesaAopabg.json
qW359mBOKKY,speedcore,hardcore,Dissoactive,Kaak Naar De Tyfus - Original Mix,22,5133,GBKQU1634966,151.301818848,0.95659506321,0.712467610836,0.000876980950125,0.417216509581,https://www.youtube.com/watch?v=qW359mBOKKY,spotify:playlist:0PScKDOlpRri7jiwVxB1qQ,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/qW359mBOKKY.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/qW359mBOKKY.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/qW359mBOKKY.json
